state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Arunachal Pradesh,Lohit,IMD110-P362,1933,25.8,54.6,58.7,176.3,321.4,447.9,391.9,501.9,251.3,86.3,15.0,6.4,2337.5,80.4,556.4,1593.0,107.7,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1934,45.0,62.5,97.0,477.6,268.8,626.4,487.8,242.4,286.6,86.7,38.9,5.1,2724.8,107.5,843.4,1643.2,130.7,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1935,10.7,78.8,123.5,201.8,171.5,677.3,420.9,502.2,383.7,17.3,21.3,7.6,2616.6,89.5,496.8,1984.1,46.2,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1936,59.7,135.6,88.0,276.5,289.2,314.6,738.9,244.7,321.9,150.6,82.7,75.0,2777.4,195.3,653.7,1620.1,308.3,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1937,10.9,57.5,94.9,202.9,350.2,162.5,323.7,303.5,152.8,202.2,,1.0,,68.4,648.0,942.5,,362,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1938,89.1,135.3,285.7,317.0,203.3,802.4,688.3,465.9,347.7,144.0,50.2,0.0,3528.9,224.4,806.0,2304.3,194.2,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1939,7.6,90.7,83.5,298.0,168.4,468.1,401.2,86.9,356.9,163.6,0.0,0.0,2124.9,98.3,549.9,1313.1,163.6,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1940,1.8,81.1,273.1,109.8,352.7,264.1,648.5,127.0,313.8,76.2,8.7,38.1,2294.9,82.9,735.6,1353.4,123.0,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1941,30.5,75.6,130.7,201.3,404.2,227.1,555.3,469.5,435.4,50.3,0.8,40.3,2621.0,106.1,736.2,1687.3,91.4,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1942,17.9,112.1,190.7,163.6,448.4,682.0,,,,0.0,32.0,0.0,,130.0,802.7,,32.0,362,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1943,87.4,66.8,203.8,175.0,407.0,366.2,288.2,193.5,252.8,79.5,5.8,14.0,2140.0,154.2,785.8,1100.7,99.3,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1944,57.4,47.0,82.4,127.6,398.1,577.5,28.4,223.9,407.7,121.0,13.2,31.0,2115.2,104.4,608.1,1237.5,165.2,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1945,17.8,84.5,125.1,298.5,236.5,192.1,396.2,299.8,213.9,120.4,2.5,16.7,2004.0,102.3,660.1,1102.0,139.6,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1946,1.0,87.4,65.4,193.8,236.9,283.3,770.8,245.7,263.7,175.0,11.0,1.0,2335.0,88.4,496.1,1563.5,187.0,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1947,47.2,57.5,151.3,302.4,363.1,468.7,565.5,243.4,322.9,216.4,17.3,17.5,2773.2,104.7,816.8,1600.5,251.2,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1948,23.6,80.1,97.6,292.3,537.9,382.2,1219.9,436.6,305.3,74.8,44.7,20.7,3515.7,103.7,927.8,2344.0,140.2,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1949,35.7,60.2,211.6,285.2,407.6,422.0,363.7,335.0,260.5,224.9,19.5,43.4,2669.3,95.9,904.4,1381.2,287.8,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1950,42.0,75.1,205.8,262.8,274.2,,377.6,241.8,285.8,,49.5,30.3,,117.1,742.8,,,362,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1951,,36.5,177.9,368.5,153.0,757.8,554.7,278.5,383.7,101.8,46.2,39.1,,,699.4,1974.7,187.1,362,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1952,17.2,24.5,189.6,151.5,235.1,276.8,320.6,481.1,368.2,257.9,43.9,29.7,2396.1,41.7,576.2,1446.7,331.5,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1953,56.4,106.9,236.0,214.9,314.9,409.9,512.5,245.3,449.8,,10.4,23.4,,163.3,765.8,1617.5,,362,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1971,43.5,74.2,75.4,30.4,135.6,251.9,255.3,360.0,147.6,284.8,43.8,8.7,1711.2,117.7,241.4,1014.8,337.3,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1972,43.4,135.6,174.2,420.2,204.6,181.6,367.3,400.5,249.4,59.3,2.0,15.8,2254.0,179.0,799.1,1198.8,77.1,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1973,81.1,144.5,142.3,463.4,259.8,818.8,576.3,298.0,349.5,0.0,53.9,,,225.6,865.5,2042.6,,362,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1974,48.6,17.8,148.6,378.5,168.2,428.4,690.6,322.4,181.3,101.5,27.2,0.0,2513.0,66.3,695.3,1622.7,128.7,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1975,32.3,173.4,294.6,707.8,316.5,171.2,488.7,157.3,201.7,222.2,3.1,17.2,2786.0,205.6,1319.0,1018.9,242.5,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1976,12.4,182.6,408.3,398.0,225.3,679.8,381.1,389.8,156.4,153.4,75.1,31.6,3093.9,195.0,1031.7,1607.1,260.1,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1977,121.1,295.0,367.9,790.7,542.7,507.6,289.6,780.9,260.5,328.2,154.7,120.3,4559.2,416.1,1701.3,1838.6,603.2,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1978,67.3,110.4,251.8,237.5,313.3,602.6,399.5,108.3,175.6,130.1,201.2,4.8,2602.5,177.7,802.7,1286.0,336.0,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1979,68.9,66.8,206.4,165.9,263.8,280.0,529.6,208.4,326.9,1044.3,24.7,139.3,3324.9,135.6,636.1,1344.9,1208.3,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1980,65.5,147.2,270.0,448.7,150.7,443.5,746.7,468.9,152.3,297.2,7.5,0.3,3198.5,212.7,869.4,1811.4,305.0,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1981,95.5,294.8,416.9,181.2,263.1,495.1,470.0,191.0,185.4,59.5,10.5,54.9,2718.0,390.4,861.2,1341.5,124.9,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1982,7.1,139.5,163.2,565.0,316.3,400.9,285.4,94.0,605.9,73.7,42.1,109.2,2802.5,146.6,1044.5,1386.3,225.0,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1983,91.5,177.6,323.8,410.8,205.3,340.7,386.1,273.8,262.8,227.6,41.5,52.8,2794.2,269.2,939.8,1263.4,321.9,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1984,74.6,61.6,264.9,647.8,452.1,465.4,714.2,254.6,397.5,242.4,14.8,169.5,3759.3,136.2,1364.8,1831.7,426.7,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1985,58.6,103.1,415.3,383.6,164.9,443.4,533.5,379.4,168.9,41.2,32.4,78.5,2802.8,161.7,963.8,1525.2,152.1,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1986,28.7,94.8,317.6,543.6,79.7,241.0,234.5,196.7,422.0,164.9,49.5,43.7,2416.8,123.5,941.0,1094.2,258.1,363,,LOHIT,
