state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Kerala,Idukki,IMD110-P970,1975,3.2,28.0,37.1,136.1,167.5,776.2,387.9,792.8,466.1,345.2,165.8,49.0,3354.8,31.2,340.6,2423.0,560.0,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1976,0.0,13.0,21.4,224.2,85.2,158.0,632.9,354.8,138.8,249.0,230.7,31.9,2140.1,13.0,330.9,1284.6,511.7,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1977,0.0,15.2,22.7,113.5,141.1,368.4,619.9,212.4,211.1,380.9,176.3,10.8,2272.3,15.2,277.3,1411.8,568.0,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1978,0.2,17.5,17.4,99.8,193.1,490.7,414.4,542.3,104.6,163.8,216.8,34.4,2295.0,17.7,310.3,1551.9,415.0,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1979,0.0,21.6,23.4,17.1,194.4,278.6,341.7,247.7,162.7,80.7,225.0,4.4,1597.3,21.6,234.9,1030.6,310.2,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1980,,0.0,41.0,64.2,109.1,362.2,485.6,320.9,152.1,244.4,203.3,75.3,,,214.3,1320.7,523.1,972,missing_months,IDUKKI,
Kerala,Idukki,IMD110-P970,1981,7.9,10.9,43.3,57.2,138.1,920.5,521.3,467.0,395.1,279.5,143.8,178.4,3163.0,18.8,238.6,2303.9,601.7,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1982,0.0,0.0,38.8,56.7,125.2,543.7,470.9,385.1,111.6,247.2,133.2,16.3,2128.8,0.0,220.7,1511.3,396.8,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1983,0.0,1.6,6.4,20.9,107.8,298.6,368.4,406.6,123.1,210.1,120.2,97.5,1761.3,1.6,135.2,1196.6,427.9,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1984,51.3,101.4,130.4,257.6,111.3,1460.1,1322.7,504.5,433.5,463.3,120.4,34.6,4991.1,152.7,499.3,3720.8,618.3,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1985,121.9,1.0,39.3,98.1,116.9,865.1,205.1,185.1,102.9,191.1,80.5,117.4,2124.2,122.9,254.3,1358.1,389.0,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1986,15.9,26.3,10.8,56.2,236.0,658.9,,342.2,233.4,255.6,224.8,1.2,,42.2,303.0,,481.6,972,missing_months,IDUKKI,
Kerala,Idukki,IMD110-P970,1987,,0.0,0.0,66.6,,,,,,269.7,222.6,,,,,,,972,missing_months,IDUKKI,
