state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Punjab,Barnala,IMD110-P1455,1994,23.3,26.2,0.0,0.0,0.0,9.3,44.8,108.4,96.5,0.0,0.0,0.0,308.5,49.5,0.0,259.0,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1995,16.5,24.8,13.0,0.0,1.0,25.0,172.0,187.5,154.0,8.5,0.0,0.0,602.3,41.2,14.0,538.5,8.5,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1996,,45.0,14.0,0.0,12.7,94.7,33.7,154.0,31.0,14.0,0.0,2.5,,,26.7,313.4,16.5,1456,missing_months,BARNALA,
Punjab,Barnala,IMD110-P1455,1997,7.5,5.0,0.0,40.0,34.5,52.0,76.3,275.5,6.5,47.5,13.0,82.5,640.3,12.5,74.5,410.4,143.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1998,0.0,81.5,0.0,0.0,0.0,54.5,99.7,68.0,187.3,59.3,0.0,0.0,550.3,81.5,0.0,409.5,59.3,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1999,14.0,5.0,0.0,0.0,19.7,79.5,57.7,8.0,12.7,0.0,0.0,0.0,196.5,19.0,19.7,157.8,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2000,17.7,20.7,0.0,5.7,34.3,32.3,235.0,34.3,17.7,0.0,0.0,0.0,397.7,38.3,40.0,319.3,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2001,0.0,0.0,7.3,24.7,23.0,131.7,93.0,6.0,13.3,0.0,0.0,0.0,299.0,0.0,55.0,244.0,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2002,0.0,1.0,8.0,0.0,22.3,2.0,0.5,4.7,101.0,0.0,0.0,10.7,150.2,1.0,30.3,108.2,10.7,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2003,1.7,46.3,6.2,0.0,5.7,50.7,174.5,49.3,1.5,0.0,0.0,0.0,335.9,48.0,11.9,276.0,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2004,25.7,5.3,0.0,16.0,36.3,62.3,1.7,191.7,8.7,0.0,0.0,0.0,347.7,31.0,52.3,264.3,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2005,54.0,80.3,31.7,9.3,0.0,51.0,225.0,117.7,139.0,0.0,0.0,0.0,708.0,134.3,41.0,532.7,0.0,1456,,BARNALA,
